customer_id,FN,Active,club_member_status,fashion_news_frequency,age
08c838b09f3483210f52fea114f8a04da5dcb13bf2fc078261af9ba432bafd5f,1,1,ACTIVE,Regularly,37
08c93cae72d041269104f032c5bbff3f6002f477525af419db916119d4fc550c,0,0,ACTIVE,NONE,41
08c967bc5598db7b45a7841b1c84e0d488e3becc1505ce0beace059638367161,0,0,ACTIVE,NONE,21
08c9f6996c02e5aebdd6a4fc32734b902ff6840b70c872773426df69dc20736a,1,1,ACTIVE,Regularly,64
08c9fb2537b93ad0c085e80f5db666d8acc3accec48407bef0630afd57e10f65,0,0,ACTIVE,NONE,26
08ca0f5bbb572a70dfebfce753d1ce65880251ff6520077516ed57e940cf9f80,1,1,ACTIVE,Regularly,39
08cac4635ff0ea418f84a7239eb4e4b2038c8a2098ccf612eb56ed2114202169,0,0,PRE-CREATE,NONE,48
08cacb907ecb408cc456e3dd5444ed9cff78284d8d7b1d8f259b8a4bd008a5e7,0,0,ACTIVE,NONE,28
08cc29a1fdb3f4408da32648dc8733899ebad0a452f317bb6fbe8ed2a81955d1,0,0,ACTIVE,NONE,51
08cc42733307f9bb64524110279f77eeaef259abfe10d4bad4da6a90851b1ad0,1,1,ACTIVE,Regularly,38
08ccef8abd6b192e005fcb49580e6c0193dad559baa59cd551d4ebbf91700efb,1,1,ACTIVE,Regularly,51
08cd0232bfc82b2f86184e3b4de0244eff8d784f6a1056f4f425dd2883415405,1,1,ACTIVE,Regularly,48
08cd52898b2d4f9781bd239b500a972bf95251994fdf1af8b4b9bea8af220251,1,1,ACTIVE,Regularly,29
08cdcd5c2a1daab9fe532d98e78be5934b39ffc1f503d252f0b030e926407010,0,0,ACTIVE,NONE,52
08ce817c62f088e49c820f09f8478dba0fc24113b7f4498ba68af3533f1ba87e,1,1,ACTIVE,Regularly,20
08ce8bd0d17cc96ca7b6901d71e4d03e9cc150fae82b021e558be82f7e2ee49a,0,0,ACTIVE,NONE,51
08cf238b5bc5d8b4fca7b88228185afbbc9a79bf212ba6d713ef400b8f242b0f,0,0,ACTIVE,NONE,29
08cf4c9681d09a1a30f00f398a5a0b8f3ef62d965ca4c213a58135e495a20db2,1,1,ACTIVE,Regularly,47
08d002786afe70259eb4d9bc9df451edce35f13cb2530140ab723d982556b7fa,0,0,ACTIVE,NONE,27
08d017be3afb3e5a7745b44d5a36edc9d00eeb3b32b26c5f83c75e1dc677492a,1,1,ACTIVE,Regularly,52
08d1449f70bec650fc9c3cb9eaa8231e2ba7c335e9fd3d175aa48916bc9eb074,0,0,PRE-CREATE,NONE,30
08d1d5861c4075b0a00508d3594ec604ba7e5773e1ec599e9753aae3ae7eb063,0,0,ACTIVE,NONE,29
08d33c3d64616b3d74c0e4553e1c2b58e372e083ae4e1724374b2bf6cd89cd01,0,0,ACTIVE,NONE,999
08d34196c0d3838ab70571dde8ed2e191b90fc5a492ecb06332f24b398c49034,1,1,ACTIVE,Regularly,50
08d3dbfbcdf0d2f6075c6f2f1dd7de30e91a9a74237a917870ced4b82d93ad65,0,0,ACTIVE,NONE,62
08d403395bc8f48d641abad620772c04d153b2e22fc68ec95fc1227234d3f96d,0,0,ACTIVE,NONE,36
08d46428289ab54299fdf6e9168d9c817624d46a317a2e081978212ce32cfd65,0,0,ACTIVE,NONE,28
08d493cdedbbcb9d14e96d4efec3859946debbba27fa3a82450429b9735f168a,1,1,ACTIVE,Regularly,53
08d4c845df3d9c7802219d0aa389190177054dad2267b19ba32e030aeea5f0db,0,0,ACTIVE,NONE,27
08d50f16904a9cf5354308ed4128a69246ec0eab7f33910a5456ac7ce36a5686,1,1,ACTIVE,Regularly,26
08d5431ea885e0adecaf277096efc99d9f046578616cfa8c9862be7a5c9958fc,0,0,ACTIVE,NONE,62
08d58f07bbfd3bd9e0576bd17df25cef24534cba10bf907b999589569e54613c,0,0,ACTIVE,NONE,60
08d5ebea676196c59f0d878a1375a1387584dc945f607934de1ddaf79ef036bf,1,1,ACTIVE,Regularly,62
08d5f68432317352ad47076ef59b2a95e6f9e40eb0fc955e2999c38a170fb833,0,0,ACTIVE,NONE,25
08d6063d5fe7443743367f126673e50525c53673b1dd9cae6004f1b07f2a4479,1,1,ACTIVE,Regularly,52
08d678e875d84bd5ac7ebe53b45ce98416ac0be843ce91c5153fb850d1446b26,1,1,ACTIVE,Regularly,28
08d723f6480fa8c06a3edb802943f01b160319fdc3f132e1ddebff5daf77d01c,0,0,ACTIVE,NONE,26
08d733f95b639b3e6ea3cf167e4308f53cf84032f816af130c7c176bf22fbddf,1,1,ACTIVE,Regularly,67
08d906ea2999e79be307707683add01de243a849bf98eb03ec2f1aae55ad8a99,1,1,ACTIVE,Regularly,44
08d99fd6c6317aa08c90e3408b4a5fe04c1e9781777b7c1d09d6b8c0d6082df6,0,0,ACTIVE,NONE,20
08d9e1f9960ca345ff0f54967680b9d3e18da3475c59d362ba77b7c15adef66a,0,0,PRE-CREATE,NONE,49
08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,1,1,ACTIVE,Regularly,24
08da14932edebaf584b98d9c266a43a0788e936d37f788d5006e584d0d66d1e8,0,0,ACTIVE,NONE,43
08da9ba8f10ba5077c9592edd5a604bbc4d4cd0277117a1b7f665a49c71b8a8f,0,0,ACTIVE,NONE,51
08dab032d98c6735950352190f87a3d836dac80a0a87f27e4a26557da8a28088,1,1,ACTIVE,Regularly,32
08db0854c385470115edb076d7dc012bcb3440efa6d58dfba4c26b49782be070,1,1,ACTIVE,Regularly,30
08db301feef941c65633e6bc0241c56fe1bacedb571e4af862213d835b5770f1,0,0,ACTIVE,NONE,36
08dc704fc579b154838922bc9b3a7e34a7da76ee7ed82c21969532b5972b3241,1,1,ACTIVE,Regularly,26
08dcde5de551cf7e2d35fd8957a82cb923359f29869499536af5445f9689fe8f,1,1,ACTIVE,Regularly,22
08dd293209c63ac46aa9aa2745248216a66b7babe3645eda7b59ef710ce0df75,1,1,ACTIVE,Regularly,35
08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,1,1,ACTIVE,Regularly,49
08de7feebd6ee5460142e0b98cf3060608f468fbe8605853a014073340ee93f6,0,0,ACTIVE,NONE,26
08deead6b0b9c75d86e106b85e224e94b2b0e1e4dee329cf1db5c826f77777cd,0,0,ACTIVE,NONE,35
08df002046d033debe319c32936758b4da911d48ac84e73f23e44762f0d20969,1,1,ACTIVE,Regularly,37
08df3bdf34b89054f80fd1a0c05e964650b93e1560fa1ae3420f04468fdba88b,1,1,ACTIVE,Regularly,27
08df634d255ded2c5428476d728e13ec4eea778c29f0b8be61c3aa4e4ebb02ff,1,1,ACTIVE,Regularly,31
08dfcae809249243cbfbd363a37fd5eaa81719cd7287b92bf3af9a2032542fae,0,0,ACTIVE,NONE,27
08e0ec1427d06bff27f90b961c7a50b1916ee918ff1250145c8bf36e58de4b88,0,0,ACTIVE,NONE,60
08e1682d90163570b68a4195782971c95235dd9e8f4eb11f7fcfddaa71dd0149,0,0,ACTIVE,NONE,24
08e2bfdafa5c89277a72383fa2d5a87426c668807ba9f3ac2b94883e6a43e7d2,0,0,ACTIVE,NONE,27
08e2ecf0dbf5e0059cee1852d5bb15a4a5cd3ab229f7956cb23a45f39f2f8d1c,1,1,ACTIVE,Regularly,23
08e3b081db9375f3ee1b6b260ebbcceefed5f651dbfa498d17704d0582dc01c6,0,0,ACTIVE,NONE,52
08e4093ffd8f8ab6ffe132aec8346bdb9abd7759e9fcc47dd71b9eedca0f93a8,0,0,ACTIVE,NONE,130
08e4327be72af36148acbfa28368719fa83289ec3ed649b4ae5e512edecabb44,1,1,ACTIVE,Regularly,26
08e43a1c5ff72b59db104cced7e9f68f2a40b7205ba2cb693ca4def242e76fde,0,0,ACTIVE,NONE,28
08e4921eeb9bddebf48dfe6249ec23ab1b72835bd71c7129ced57f005200b489,1,1,ACTIVE,Regularly,19
08e49f8340760c64062c54a2d1c93be582283de24544058cc36f42e4515e05db,1,1,ACTIVE,Regularly,36
08e55eca93619854acb2edce29f5f7cf2a636ee1b40abf84b6068553085220c6,0,0,ACTIVE,NONE,29
08e5ec1f652c85fc59be204b60f262b6d1f45e4ce11872090061c8b7815eb32f,0,0,ACTIVE,NONE,56
08e602eb96300ea41316064c71782fb42636b83a08a2aee9bf5d1d90c5432349,0,0,ACTIVE,NONE,33
08e800e3eb20710c609e723e5bb9cec95f04ddf3acfc5e8e6bb1eeaf2dd74eed,0,0,ACTIVE,NONE,42
08e8a67a21a74be562df78dae0fdf23c61951e0187683bc23c201e501bc08b28,0,0,ACTIVE,NONE,62
08e8c7c0bc73d274bc7a0c04f4377d90eba340123aa5fb9b5028dfcd7d2d18f2,1,1,ACTIVE,Regularly,3
08e91b986d9162ea6ff8ff9a84d22b155e7ed00f41933bab339600fda8f9e3a9,0,0,ACTIVE,NONE,44
08e92c896d43a0cd6aa8a81ce128c3a54b77c7f163dfc8780300304105541855,1,1,ACTIVE,Regularly,26
08e993fec8a58a825872908fb0afd4cb75b24d054d6851ea41fc6df77c77b3df,1,1,ACTIVE,Regularly,26
08e9c2894d1b5d7af0a1089acf31e54d80af42c7636eb5d9cd093a5eee84404f,0,0,ACTIVE,NONE,23
08ea60f90bf39c381fba97ef531e7ff3e0a8d3367f254c5f729121bd3c6eb34c,0,0,ACTIVE,NONE,42
08ea8becd928d8bdf7eba2ccae2343507767037327d6e0d4fd1999671b0a9f08,0,0,,NONE,26
08eae1d934418a68cad8dd060cab0a4f43a8a975f77cd8fe13c3d81458e0cc8e,0,0,ACTIVE,NONE,38
08eae8884267641fa901e41f4537f67dcb1c8ca69b00d00a0508a0b25b7e0344,0,0,ACTIVE,NONE,31
08eb20761c16b21877877e762b2a65446b4c1f6e6f8a3b0fe5e0a6401ce028d1,0,0,ACTIVE,NONE,3
08eb3316634131c6256183634b7ccac6fe8b5e3cc006b49f000c3011d4230d56,0,0,ACTIVE,NONE,28
08ebec7684e7c7623af60e115fb9ac0fcbbc110d81838e916ca64c72ea926438,0,0,ACTIVE,NONE,30
08ed1a606dd505952746c1ee02592837d561c09bed445fed43cb9649e7026f4f,1,1,ACTIVE,Regularly,26
08ed9cb3d68e99f684c8e8fb87e98bb6b946abd381682d5fdc434cf94604fa2c,0,0,ACTIVE,NONE,29
08edb03f8663020557d09ebdaf1883128c7d7a4477a05c946e792b142187b472,1,1,ACTIVE,Regularly,21
08edcf4570ec0823e48f4a28ad79abb44c5550a4c0280822974151503b213ac5,1,1,ACTIVE,Regularly,29
08ee04b4329d697e7fb892c4905a45ecd140cff9a095696ab2d21f2fe5e0acd6,1,1,ACTIVE,Regularly,27
08eeb571f35e062a9990d69e07893634a7b7636122496217f67fc698cf74fd3a,0,0,ACTIVE,NONE,24
08eecf47a8dc824919d84dcd54955f4602643d33cf12c4c918d30a9ecaa56d86,0,0,ACTIVE,NONE,64
08eeee5d798e84c7e3c740369ab082747e948809c38c7bcba89b77660cd7e0da,0,0,ACTIVE,NONE,36
08efe952fcbee48beba78e4a6b7ee97e01885e28936fe68b4a3f457d0f95f864,1,1,ACTIVE,Regularly,18
08f03d458af3d9e0cbc2c0cce2a14d8f736a740f91253cef2fdc7b0aefbacc54,1,1,ACTIVE,Regularly,28
08f0a0737dcf71d0ec09c36ff05532b3e0dd4d793f5b6d355a27356b4f50bf60,0,0,ACTIVE,NONE,42
08f15210abd2e188b9466bf35a2cf114cd38122f323bd308b11c1ffa84dea0f6,1,1,ACTIVE,Regularly,33
08f17b6bbd53e939fc910897c7f234f0ab9d6271f7af8ead8891381aaf785b36,1,1,ACTIVE,Regularly,59
08f19f3ae6e1b9c4a494b5300fa53630bda6c0022ecf5b1c4c44743b99d06b3f,0,0,ACTIVE,NONE,48
08f2060a37b1e7fa5bdbe9c17ac727865dbaccb82d9f8508922b5ecd90320d4b,1,1,ACTIVE,Regularly,45
08f2674dfa713550d71b48c399e0e3e4adc2457f63f7165587ea478fea8b7b5b,1,1,ACTIVE,Regularly,27
08f2f3b61d4e6795496dd1b117e021bf2dbad4a34ba05e657fc42bab3dcacb5f,1,1,ACTIVE,Regularly,54
08f3428ce57ecc133d9dee54e97fc93df83dd783eb6ba3e6b6f2e3b8475a4de3,0,0,ACTIVE,NONE,32
08f3994bd905628a7c62de43b3768325f8d0700e3097ae88aecdebb1b69754ba,0,0,ACTIVE,NONE,27
08f5b7da81a0bb67c889ff0825d353599e87674f013bcda5a469cd33a39dbe95,0,0,ACTIVE,NONE,26
08f6a0cd8455a23df4014150a7000d76a476d776e18844bb04bd95292a009098,0,0,ACTIVE,NONE,24
08f719aad0aab8cf0829e31d4b96c4bb721c3776db757076f800f656922fa500,0,0,ACTIVE,NONE,23
08f73830f1a39383ef30c47ebcba2b4ef2a85b8731361ffcfda131b082791c4f,1,1,ACTIVE,Regularly,37
08f82c5f19ea934f29ab231002b94b6b12cbd5fc347fdb01d0d3e2aa361424eb,1,1,ACTIVE,Regularly,22
08f866df36742ec9cee265780c568455312377b61d33ffaa975300d6f5ef77fc,1,1,,Regularly,21
08f8abd132b46a1ef4504fc9c770ae544e8b19b7b8c6449acd31a9a719a1e091,0,0,ACTIVE,NONE,27
08f8d10db8472d7cbb2b255ed027ab560eae017f4a4ad810a6bb0a9f093a8a92,0,0,ACTIVE,NONE,22
08f99533b527d93e9ede8d5da0005aa7ab57a4234007c25144e1fdbfad0be0be,0,0,ACTIVE,NONE,59
08f99640c9ccdbe83466f1ccfcb2a4867feb8c4b4a2709d1fb8ca90c446e4b48,0,0,ACTIVE,NONE,54
08fa6c092caa607d0bd085e5bd20e88899d67dbbfe860cd009369c7e237334b9,1,1,ACTIVE,Regularly,29
08fa72ff4be377b94a0d5d23c99ac69ccedf9f2fca6928d68f355750e25604df,1,1,ACTIVE,Regularly,30
08fac56d907b7b1bef2bb8160dada8eb97e10be23874f818befdd99af835bea2,0,0,ACTIVE,NONE,22
08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,0,0,,NONE,25
08fb3b8e11ca8fc665c3922d2e2eaa4186b55d26c32bc6c45bdc5c3ca29a0548,1,1,ACTIVE,Regularly,24
08fbb269336548a997c1904746f63d243addf51bf1738171ffa4c7d599e33e53,0,0,ACTIVE,NONE,24
08fbfb2dba0a868685051aa2ce190326a4c26a7271ce186dffdd7a80bfa80b70,0,0,ACTIVE,NONE,26
08fc8fe60d90f7edb0fd9379b552c80298bac94b67ad9c95e08cab18042a99b1,1,1,ACTIVE,Regularly,41
08ff5de79726db9c4acd636b92ae76d5e43645acfc93e09754b626cafb1e1eff,0,0,ACTIVE,NONE,22
090184cec80a9162732d4bba0dc03e94c8556975d95eac39d67aa5ea161c88ed,1,1,ACTIVE,Regularly,23
0901fb1ead1847f9034d1581e0c31ff5343a34554bf4303b228faba1fef0dd0e,1,1,ACTIVE,Regularly,74
09029683a99e183356aba0693b338df250e11897b2632ca83732b7f765b2947a,1,1,ACTIVE,Regularly,51
090385fdf237f54ee12ae4aa9610edfb802b049cbfa6a6b3db0230f347506fc0,0,0,ACTIVE,NONE,29
0903c3de81031f12a86595be4002e13ed215303932eca92ce994350fb80d0bd7,1,0,ACTIVE,Regularly,47
090593c67563cbc1aaa2633972095ec60605fdf5696da240476524f4c2dd6b6d,1,1,ACTIVE,Regularly,52
0905a570cfc3b11a95b7c548433dc3113a2dbdf111881c7dc6234da189d71c1b,0,0,ACTIVE,NONE,22
0906452eb39305ee2c7da228f4b135544d4629e19192c01b7a0f62fa44b7c565,0,0,ACTIVE,NONE,31
09070422e07c57514c39bf9565c7b5e142c73faff4b25e25d674eee2b8b25e8a,1,1,ACTIVE,Regularly,46
090739903f12f4b5a5208b72c9956547961e19cb960f2b17126bb6030e9b0198,0,0,ACTIVE,NONE,24
0907a894ccb417cc071f2f59b05a2ea715c8ea7c402ae2a54498cc312c73d0de,1,1,ACTIVE,Regularly,20
0907cc5f898f3674fcb75ea338eddabb0c0fd527f703e2c8ea18f33e6db7de1a,0,0,ACTIVE,NONE,30
090869d4dfbb24c21bb8bfb97f2265a846f0046ee96f736d2923906aac4a2aed,1,1,ACTIVE,Regularly,38
0908ead6b125e9a6e332f9c6867dbdd5b395721e13317bfff375a87de79a1c57,1,1,ACTIVE,Regularly,28
0909d35785bb7c7bc549f0510e91b81285f3fe5c5ed4cf775573006b0a13e788,0,0,PRE-CREATE,NONE,25
090a587d85a76973b2066db8b82d5b39d582b70c2bdc02797e5a467ba29bc1be,1,1,ACTIVE,Regularly,42
090a5a5a9e28a6a8ea771242cff6e73459bb6a59ac8f1652a663ac97bb1f0d71,0,0,ACTIVE,NONE,19
090ac65ad7e08f3c38bbda53d3524d6cb34e07d2072c5b0ac9ce5a17215ac6fd,1,1,ACTIVE,Regularly,53
090b0033eb889ca8b8c7aa0b8eed5410172b0c821ce5d096d0ff02c4c9970d97,1,1,ACTIVE,Regularly,23
090b213dddb72257a1d8f01af3ce94cf4ce4aa772d4921de460853476ba8af67,1,1,,Regularly,26
090b44ba8c9bf28faf8dc1e6cb7736247cf7b85b60edd41c59cfacc728005d4f,0,0,ACTIVE,NONE,27
090ba2c305055f10b020e12016ec51c5443c19b3f4d775d3ac660eb128998a42,0,0,ACTIVE,NONE,26
090c0f850c85ad803b7bec4c73ed8e345ce2387b64aea5e5e6b83d4fd6686d2c,1,1,ACTIVE,Regularly,20
090c59f9a9b5bf2b8dc159d1ecbefab5bbe1b7f06f49f580439f5cbf7ed6a417,0,0,ACTIVE,NONE,27
090d521efdf07346dc951aec88776e727e86dcb48d794b30847b15a99cf3fb3d,0,0,ACTIVE,NONE,29
090d64e1a38b1732c5464a1e67bdc2b77a73075bc3c4274d54bc30ced6a75481,1,1,ACTIVE,Regularly,23
090d7bb5a69846b85718fbbae0ea68f49d9f991d73d2fcd496c7d686837882d7,0,0,ACTIVE,NONE,23
090e04c6c1a6fac3ee561aed19f694d5bcac9e49e6fc9f77bd4d2321cdc30adf,1,1,ACTIVE,Regularly,25
090e39077d419cf1499d447294337987c33ef3aa975318ac0a57f1923a9cc8f2,0,0,ACTIVE,NONE,21
090f23cea7ca38fcbd9ceac9a35a56713fb74020e510a4fdba9297633a3548c2,1,1,ACTIVE,Regularly,46
090f55f3719ca93f5ee256e31191fd5d21056d39710a0faaf25d8a8a013e22d6,0,0,ACTIVE,NONE,25
090f93c1d7bd79c78e7c49c0b9b32c68117cfd73bc61d757c77f6208a3e7e82d,1,1,ACTIVE,Regularly,34
090faaf5aa00c9abf8908d0e6c22998a07e4b57289868750554324bb1bf72193,0,0,ACTIVE,NONE,25
0910565b525e8cd039ea1a5033f766e0caa25c4285d271a343d1a251cfdb2959,1,1,ACTIVE,Regularly,30
0910d121747cdb278cb9820145e7afbb1534c3a52ea008870b4a22d5aee74ca5,0,0,ACTIVE,NONE,55
0910d935be6d87d774168a5507273a56b77b8df03443376fa726e414b64829a3,1,1,ACTIVE,Regularly,49
0912b14c61d1a30e576b4dd5dedec968ed9a8c1cfa078b0aa16e9d9a594c4715,0,0,ACTIVE,NONE,22
0913283a1fe8eb330902fd68b2a8a25562688f4906eaadcbab704bbd3e86d2ec,1,1,ACTIVE,Regularly,53
0913b22228a40a91ab0051d49173d32f7380b54fcae9f58b6cfea4d42e0a1046,1,1,ACTIVE,Regularly,29
09154936eef9be59d9d74745fc2ff59673aa1a2cccbe869e56208ea0e1ff1211,0,0,ACTIVE,NONE,34
0916ae210c0d6cf70bf7abb9bbf2a7d0086804836836a4d298fd80927b73c54b,0,0,ACTIVE,NONE,25
091701a223f389a983c1f2b6f202658fa1ecb54fc4780e0def37ae0784414a65,0,0,ACTIVE,NONE,20
091793c21eeff5d6c299b54cafe9fe541c4d2f342c81e97205bd0cc5d4e15e10,0,0,PRE-CREATE,NONE,29
0917ab9ea2b2ae83ec0816b283a21e7e2a2efae3fb8875d757c1032c297dea37,0,0,,NONE,20
0918d379a2db30667ff3dc50f265591eae598f28e82a91ecd6ea3b58b16d3843,0,0,ACTIVE,NONE,39
09190cf94f8d1c13ce1a1a3138fe72ae359bf75843a03106d16398ce8ab5523b,0,0,ACTIVE,NONE,25
091ae094347a9c3c35e05e1c8d3e94f6039f37df7a31fc4b572b357f6d2ca623,1,1,ACTIVE,Regularly,54
091ae6bb3f619ccfca972f191f59cacf1f0ef2165aa52f1b1c08b39e0ad4ba39,1,1,ACTIVE,Regularly,25
091bef2e4c09a64ae564073320f14b642a8fd0331180feb3709ca57e658c91a4,0,0,ACTIVE,NONE,50
091ca96e6fe7f2d327d04e3d99251d67eebd110120f72877642e58219d145c25,0,0,PRE-CREATE,NONE,32
091d19bfd079d4fa2f67673da6fa0cdaa4a8a521fc3b8fedad39c35bf47e69f8,1,1,ACTIVE,Regularly,41
091dd38cb38b53c6828183eacbc481789b0d31da4a609d8be70da57f149ab3c3,1,1,ACTIVE,Regularly,24
091dfd801d71489597207500da1e6ff999a8a794e3bee58c01ef237296093f01,1,1,ACTIVE,Regularly,24
091f1a4ec77fdb737c5c7d189577ba9c38b490cb8b6de4d26ef94b1747df8bdc,0,0,ACTIVE,NONE,27
0920eae001134cca38e4035409592947be6df3659c312ee2ff06181319795f9c,1,1,ACTIVE,Regularly,38
09218960c278039863ca72e08255c245ade5466e3b90bf718a142087b5d27646,0,0,ACTIVE,NONE,61
0921ac149643a683979236ca3e0a4d3af955626cd142c45a82205b348e2b59b9,0,0,ACTIVE,NONE,38
0922145b29d220acb6be71c1021e28fb9cc2c353e78368c593af46758ad2763a,0,0,ACTIVE,NONE,25
0923207c8ca2a81e1f4024817d0427d0a7ff765b7bab7c020255b46752b5bcdb,1,1,ACTIVE,Regularly,48
0923aa018c19229076fbc36bd0d760c396d0a24db51e78926f2ae00a40c2ab12,0,0,ACTIVE,NONE,26
09245fc3bb48f51dcef8c74a4b6aeb7cde15cecd74556f69f45eae47ce64795a,1,1,ACTIVE,Regularly,44
0924c284a8bd37dec310c55e9e94c013e7cd255da34c48b3d9150667a9773cc5,1,1,ACTIVE,Regularly,67
0924f7f501a4db3bf78500cea21c0312baa4cb6295451e1e67ca44dadd3f65b5,1,1,ACTIVE,Regularly,24
09253774592c964bfb8cc0477b1535d814aece3cc251f191b907021224611255,0,0,ACTIVE,NONE,36
092553c07f7de74246baa00d832ff28b51748ec88a734d91d21b0f6ef5d3f732,1,1,ACTIVE,Regularly,19
09256e4262f869f84ba448fafee763ef7889465072f8d7f805ebf50f20ecc6a4,0,0,ACTIVE,NONE,23
0925827522ac44e9ea491ef25f441ea9168beeaf460b5ba9c639238acf1f6e76,0,0,ACTIVE,NONE,33
0925b47d1049df79f6a3cb4fab39755b54e14b257df8a6eb318beaa835709cee,0,0,ACTIVE,NONE,33
09265f84d3413a7141de0abe7a5ddc5bacc5c5d073219ff3ef4b003242050088,1,1,ACTIVE,Regularly,48
0926dea2fdf03a455e067801fa9cc420cb99c7b4c0f6cc880b5f169732e7c875,0,0,ACTIVE,NONE,41
092710a044a9ef8b732002ab6b8974398215775b02f67150a244c7b60c65e6f5,1,1,ACTIVE,Regularly,31
09273cfac9cb732059aef89ce4a42d9252d878ca1dbbc258960d4b3cf2c28b03,0,0,ACTIVE,NONE,33
09277eeec6c15d97977445528cf0f22d5344e6dae22c05d5c58fcb70351a3402,1,1,ACTIVE,Regularly,46
09290bdf29a677fa0c46e57e701da192e978c504dbfe0438d9914aed05d5414c,1,1,ACTIVE,Regularly,59
0929da1beee086796b268ca2f6c12c8d8eafae52fa582adc0f631bbfe5f98278,0,0,ACTIVE,NONE,28
092a9bd8e507e2e48c5de6bb0a1c644721ad77f88004a01758f51a2894f8ae26,1,0,ACTIVE,Regularly,18
092bbb1b11b5e061f275c21625ce223d1557d7def3b8db75ff55a1b231c9df01,0,0,ACTIVE,NONE,45
092c2ff1dd9e13eed47a0732e67a92df61b79fd7e0c450f01006cd579a4b8766,1,1,ACTIVE,Regularly,57
092ca9d6c4295cb947a0d605ed980507340fc04992855e8eb5552fa9e2449f1b,1,1,ACTIVE,Regularly,32
092cefed7d274b064ea9bfd19b85a8220f9c32953ed087a696574349cfad1b98,0,0,ACTIVE,NONE,27
092d0d4935e226b3d6e1f140c655c289d9b1a959cc0229ff53daf3327c4ac4ee,1,1,ACTIVE,Regularly,21
092d8f56adf468c3a7e990b688147e72c768300e03c03702eabdcd06bc15dda7,1,1,ACTIVE,Regularly,46
092ea12e5b3b56bff27268157d3ef08f128b9c9926d267cd8dbe9c20994ed351,1,1,ACTIVE,Regularly,38
092f3e90be5c1a33d4311345c2d4d7f3f691bc71fe7af713c7c1a2c5477d3d46,0,0,ACTIVE,NONE,49
092fb07ed6dad5a10e4b0ad3960f4610ec06f9501006c6372433b839174df3ed,0,0,ACTIVE,NONE,45
092fbd2cb116658ec780839e953f10520d689ecf44bd082c7d43fef4c46a729e,0,0,ACTIVE,NONE,30
093092277228ee5793c6118a5527dbe8bec1890c6ce6536de7331da6e30da150,1,1,ACTIVE,Regularly,22
0930efe1a2afbb235e0dbf83552c7f1f6d564aebfb26a20f801da1cfd7bed39a,0,0,ACTIVE,NONE,21
09314d6c205bf11fee6c8bfb82230f47a0115f859bd145a49ac9699d18346f27,0,0,ACTIVE,NONE,33
0931a8b74cb7f765729f042883a4ec17ce953456551171d7b6c8f1fae83ebd07,1,1,ACTIVE,Regularly,30
0931ed36a0d6646a6067205db3a9aea6712550e86e9005cfba9e6ff64980ba10,1,1,ACTIVE,Regularly,29
093279635d0ad2343a9154b35b1c88db1a673a09e9311796bb45e9c6c88111af,0,0,ACTIVE,NONE,29
0932a3342131fbd71134553f16b5521a9ede48f97bc20aa5905c02a42dc9770a,1,1,ACTIVE,Regularly,20
09330c16d642e07b8835a9ecf8e31a83f93e30e64568253389947cde01926ae1,1,1,ACTIVE,Regularly,30
0933117df1f9e4132393180defe99f7b5db674642e7d3285f73d3f22cd159c0b,0,0,ACTIVE,NONE,39
0933c564314c17dfb5518c951392e52935ef8b71fb43c0117c3ba2140d566cbf,0,0,,NONE,20
0933e43e20446125c29afffe701d7d16676c76ab20349652d8674bcd93f17a65,1,1,ACTIVE,Regularly,32
0934355fe5442d3e12c3e608504fd156fc5866b0ad972755bd1c29797ab9b3c8,0,0,ACTIVE,NONE,26
09356b244059f1ad12b75838d642cefc2faf4b2cb69d7c23c907f0ceb8afc71a,1,1,ACTIVE,Regularly,40
0935be40323698e59ed87aafb40d4df0d390aecf3d63334cd5341f280eb088d5,0,0,ACTIVE,NONE,27
0935c153ca6e154bbbfefbe0896b57f562c673dcc044d5b85d7fe341530266f7,1,1,ACTIVE,Regularly,25
0935d13f5bca2ed6c60fde835fbc2129d18bb10369e5284e52b4419d342c22a2,0,0,ACTIVE,NONE,40
09362bf2801ea98516ecb3595b66d1ab83d96479d8e1c09aade6107e6dc03c95,1,1,ACTIVE,Regularly,23
09365d9f8408c160e188ac70141c21e13908c6f2c257011de0a8f45b29d872a7,0,0,ACTIVE,NONE,35
0936c03dc30d4f3216c1639220bc9a96838c98356e8cac51f2414d6e2c87d9e5,1,1,ACTIVE,Regularly,25
0936cada5cf8479a445c2bd15f687c3aaa29d5fc6437ab57ae6bc0f4593e049a,0,0,ACTIVE,NONE,58
09375592a2a046131f914121cafbdb8c56f8c063c9e76fbe7b9e718fa2fdd317,1,1,ACTIVE,Regularly,30
093791d6a5154055824af66a6af7c7d768d8220810b15e81722f5ab8b473e069,1,1,ACTIVE,Regularly,39
0939315eeda5ea4d100b759ef34ba9ab10aa4c98dfc26b64fac630201220f9e1,0,0,ACTIVE,NONE,20
093a2802c43f9740dae29fee6db12b6064c54146fd8791e8ddc65c6ff06f01d7,0,0,ACTIVE,NONE,19
093a9218572878ff0ba6cdb32c0d334b2e9986e16ece273934ecc70d110e97ca,0,0,ACTIVE,NONE,48
